lz: 81.631829460792005193 Vol: 371153.79056501213927 PE: -2322384.87793463  Pxx: -0.000653291897164648 Pyy: 0.000439343517359907 Pzz: 1.51680743949363 
lz: 81.766535450001299523 Vol: 371682.92917042976478 PE: -2322385.98608833  Pxx: -0.00176402446811314 Pyy: -0.0013008020912553 Pzz: 1.5324531358857 
lz: 81.901241439210508588 Vol: 370118.4086773081799 PE: -2322391.30486791  Pxx: 0.00043850739408241 Pyy: -0.00030324535906609 Pzz: 1.56652432625677 
lz: 82.035947428419703442 Vol: 371683.84802120079985 PE: -2322391.01922056  Pxx: 0.00080693167298729 Pyy: -0.0013526297280146 Pzz: 1.58614358288123 
lz: 82.170653417628912507 Vol: 367862.62672780873254 PE: -2322392.43585831  Pxx: -0.000318472274411415 Pyy: -0.00197956969369827 Pzz: 1.6133646381541 
lz: 82.305359406838206837 Vol: 370212.1117045400315 PE: -2322396.96278243  Pxx: -0.0015340543556069 Pyy: 0.00118275354647661 Pzz: 1.62864350678202 
lz: 82.440065396047401691 Vol: 369119.97102882020408 PE: -2322400.92875379  Pxx: -0.000790246793170104 Pyy: 0.000902572220414019 Pzz: 1.6329969599154 
lz: 82.574771385256610756 Vol: 370612.33257798990235 PE: -2322407.00301655  Pxx: 0.000752566149057701 Pyy: -0.00115298342009975 Pzz: 1.63874403923425 
lz: 82.709477374465905086 Vol: 368588.27651079773204 PE: -2322409.93716508  Pxx: 0.00153308702728276 Pyy: 0.00107494187067234 Pzz: 1.66888397473431 
lz: 82.84418336367509994 Vol: 370019.93188960239058 PE: -2322414.39804866  Pxx: 0.000900066505792881 Pyy: 0.00204125303607748 Pzz: 1.6729053975853 
lz: 82.978889352884309005 Vol: 368668.64560928771971 PE: -2322421.01694617  Pxx: -0.00171705215167157 Pyy: -0.0026692326653651 Pzz: 1.68907932545535 
lz: 83.113595342093503859 Vol: 368616.54329987341771 PE: -2322426.63445085  Pxx: 0.000307810976769693 Pyy: 0.000662516899268471 Pzz: 1.70391722311828 
lz: 83.2483013313028124 Vol: 366706.90021291177254 PE: -2322427.7716685  Pxx: 0.00144350353128717 Pyy: -0.0017170159432069 Pzz: 1.69563841086822 
lz: 83.383007320512007254 Vol: 366512.04504313832149 PE: -2322430.69552498  Pxx: -0.00128563918932715 Pyy: -0.00178768783214163 Pzz: 1.73086173093815 
lz: 83.517713309721202108 Vol: 368179.858146062179 PE: -2322428.943053  Pxx: -0.000581556887677944 Pyy: -0.00244308028501433 Pzz: 1.75171301021184 
lz: 83.652419298930411173 Vol: 367211.69156846555416 PE: -2322432.46551622  Pxx: -0.000382929474858536 Pyy: 0.000555658697554381 Pzz: 1.79000046267595 
lz: 83.787125288139705503 Vol: 365932.42990394571098 PE: -2322440.29631911  Pxx: -0.000842276585842016 Pyy: -0.00279834399069842 Pzz: 1.83167185498016 
lz: 83.921831277348900358 Vol: 365567.68715701089241 PE: -2322445.33944544  Pxx: -0.000342453325570339 Pyy: 0.000347731383306411 Pzz: 1.86303173231992 
lz: 84.056537266558109422 Vol: 364099.44184959708946 PE: -2322453.74532189  Pxx: -0.00156025640500067 Pyy: -0.000333372499754179 Pzz: 1.84261852825004 
lz: 84.191243255767403753 Vol: 363278.31714951322647 PE: -2322449.99851873  Pxx: 0.000431058197545715 Pyy: 0.00053914393178012 Pzz: 1.89340018307543 
