lz: 85.696675139562600521 Vol: 33275.486157749728591 PE: -558971.915916155  Pxx: 2.05141577882178 Pyy: -0.00774473170129623 Pzz: 11.0684917677334 
lz: 85.838557052045402429 Vol: 33270.430014366211253 PE: -558978.758794127  Pxx: 1.98443383489048 Pyy: -0.00270414416126711 Pzz: 10.6201321074551 
lz: 85.980438964528090651 Vol: 33326.377140857919585 PE: -558976.776874294  Pxx: 2.05398969596133 Pyy: -0.00821827345819297 Pzz: 10.77454337217 
lz: 86.122320877010793083 Vol: 33414.25229934030358 PE: -558977.130046525  Pxx: 1.94673975390663 Pyy: -0.00195577979590911 Pzz: 10.7248302756418 
lz: 86.264202789493495516 Vol: 33408.267392571426171 PE: -558977.592188145  Pxx: 1.9632368593352 Pyy: 0.00338789405562706 Pzz: 10.7292635828757 
lz: 86.406084701976197948 Vol: 33502.368045416653331 PE: -558983.090724004  Pxx: 1.7796052996992 Pyy: -0.00342693856594087 Pzz: 10.3643554945652 
lz: 86.547966614458999857 Vol: 33504.673644523223629 PE: -558984.836802048  Pxx: 1.60061200132649 Pyy: 0.0053865255057785 Pzz: 9.89719863391238 
lz: 86.689848526941702289 Vol: 33510.579289225126558 PE: -558985.882211624  Pxx: 1.6198911460629 Pyy: 0.00210320401684121 Pzz: 9.89124430075362 
lz: 86.831730439424390511 Vol: 33538.336460225902556 PE: -558986.912071986  Pxx: 1.64028516742121 Pyy: 0.00386168960441323 Pzz: 9.83884854362285 
lz: 86.973612351907092943 Vol: 33618.003165025424096 PE: -558987.45956247  Pxx: 1.63295635221419 Pyy: 0.00107504116527666 Pzz: 9.74685116498006 
lz: 87.115494264389795376 Vol: 33639.69286565171933 PE: -558991.253270088  Pxx: 1.56777690509177 Pyy: 0.000869028862111712 Pzz: 9.67113733392852 
lz: 87.257376176872597284 Vol: 33636.806013114197413 PE: -558986.511666899  Pxx: 1.61467682030261 Pyy: 0.000313031073495817 Pzz: 9.91544316236822 
lz: 87.399258089355299717 Vol: 33668.058263706698199 PE: -558983.439022733  Pxx: 1.66455315680635 Pyy: -0.000509380322072258 Pzz: 10.198101664707 
lz: 87.541140001838002149 Vol: 33730.076211412495468 PE: -558981.431632925  Pxx: 1.78639352240853 Pyy: 0.0093510269178077 Pzz: 10.4858351285272 
lz: 87.683021914320690371 Vol: 33747.935225828900002 PE: -558979.078552234  Pxx: 1.83613361224284 Pyy: -0.00124739153255857 Pzz: 10.7267673106396 
lz: 87.824903826803392803 Vol: 33832.256851254438516 PE: -558979.658695415  Pxx: 1.79533843726608 Pyy: -0.00168080110482419 Pzz: 10.4388945363856 
lz: 87.966785739286194712 Vol: 33825.463323722040514 PE: -558979.603077044  Pxx: 1.72623371889664 Pyy: 0.00198281426440575 Pzz: 10.2703633764218 
lz: 88.108667651768897144 Vol: 33853.597121083570528 PE: -558978.602958784  Pxx: 1.73838787679201 Pyy: -0.0026811554772752 Pzz: 10.3888686254961 
lz: 88.250549564251599577 Vol: 33924.733198601054028 PE: -558979.295375098  Pxx: 1.72676666335252 Pyy: 0.0077509907462404 Pzz: 10.197326425274 
lz: 88.392431476734302009 Vol: 33891.820171525549085 PE: -558976.432297923  Pxx: 1.8026848898795 Pyy: 6.36139708927001e-05 Pzz: 10.460766077068 
lz: 88.534313389216990231 Vol: 33973.046834332199069 PE: -558981.487438435  Pxx: 1.72146957410939 Pyy: 0.000295170168073325 Pzz: 10.1894333367181 
lz: 88.67619530169979214 Vol: 34085.308069163336768 PE: -558985.56129507  Pxx: 1.74622429680797 Pyy: -0.000788396051802884 Pzz: 9.98140317635375 
